metro,metname,year,metmedfinc,conum,trnum,gisjoin2,gisjoin3,totfam,medfinc,medfincratio,medcat,gisjoin_mod
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017338300,25001703383,2.50E+12,830,40563,1.687,6,25001703383
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017338400,25001703384,2.50E+12,1397,43648,1.816,6,25001703384
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017338500,25001703385,2.50E+12,1442,30105,1.252,5,25001703385
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017339100,25001703391,2.50E+12,1490,26667,1.109,4,25001703391
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017339200,25001703392,2.50E+12,1821,24963,1.038,4,25001703392
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017339300,25001703393,2.50E+12,757,25020,1.041,4,25001703393
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017339400,25001703394,2.50E+12,990,22455,0.934,3,25001703394
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017339500,25001703395,2.50E+12,1176,20962,0.872,3,25001703395
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017339600,25001703396,2.50E+12,1506,19084,0.794,2,25001703396
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017339700,25001703397,2.50E+12,1228,17661,0.735,2,25001703397
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017339800,25001703398,2.50E+12,1829,17259,0.718,2,25001703398
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017339900,25001703399,2.50E+12,1590,21673,0.902,3,25001703399
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017340000,25001703400,2.50E+12,678,21354,0.888,3,25001703400
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017340100,25001703401,2.50E+12,1903,23060,0.959,3,25001703401
